,Date,ClientCode,symbol,exp,strk_x,opt,bfLong,bfShort,dayBq,daySQ,SettlementP,NetQ,Token,ins,strk_y,strk1
2485,23 JAN 2023,6405,HDFCLIFE,20230125,600.0,PE,0,7700,7700,0,11.05,0,104487,OPTSTK,600.00,600.0
2486,23 JAN 2023,6405,HINDCOPPER,20230125,130.0,CE,0,0,72000,100800,1.0,-28800,105682,OPTSTK,130.00,130.0
2487,23 JAN 2023,6405,HINDUNILVR,20230125,2580.0,CE,0,0,5700,5100,21.4,600,106087,OPTSTK,2580.00,2580.0
2488,23 JAN 2023,6405,IBULHSGFIN,20230125,150.0,CE,0,128000,36000,0,0.15,-92000,107291,OPTSTK,150.00,150.0
2489,23 JAN 2023,6405,ICICIBANK,20230125,860.0,PE,1400,0,18900,14700,2.85,5600,108714,OPTSTK,860.00,860.0
2490,23 JAN 2023,6405,ICICIBANK,20230125,870.0,CE,0,0,26600,1400,7.5,25200,108715,OPTSTK,870.00,870.0
2491,23 JAN 2023,6405,IDFCFIRSTB,20230125,62.0,CE,90000,0,15000,90000,0.15,15000,114735,OPTSTK,62.00,62.0
2492,23 JAN 2023,6405,IDFCFIRSTB,20230125,63.0,CE,45000,0,15000,45000,0.1,15000,114737,OPTSTK,63.00,63.0
2493,23 JAN 2023,6405,IDEA,20230125,6.0,PE,70000,0,0,0,0.05,70000,111849,OPTSTK,6.00,6.0
2494,23 JAN 2023,6405,IDEA,20230125,8.0,CE,140000,0,0,0,0.05,140000,111852,OPTSTK,8.00,8.0
2495,23 JAN 2023,6405,IDFC,20230125,83.0,PE,50000,0,0,10000,0.05,40000,114590,OPTSTK,83.00,83.0
2496,23 JAN 2023,6405,IEX,20230125,125.0,PE,0,22500,15000,0,0.1,-7500,115028,OPTSTK,125.00,125.0
2497,23 JAN 2023,6405,INDIGO,20230125,2100.0,CE,0,0,4200,4200,30.95,0,116132,OPTSTK,2100.00,2100.0
2498,23 JAN 2023,6405,INDIGO,20230125,2160.0,CE,0,4800,900,3300,8.6,-7200,116138,OPTSTK,2160.00,2160.0
2499,23 JAN 2023,6405,INDIGO,20230125,2200.0,CE,0,0,8400,7500,2.6,900,116142,OPTSTK,2200.00,2200.0
2500,23 JAN 2023,6405,INDIACEM,20230125,205.0,PE,0,0,92800,116000,1.1,-23200,115856,OPTSTK,205.00,205.0
2501,23 JAN 2023,6405,INDIACEM,20230125,220.0,CE,0,0,0,23200,0.25,-23200,115861,OPTSTK,220.00,220.0
2502,23 JAN 2023,6405,INDIACEM,20230125,225.0,CE,0,5800,2900,0,0.15,-2900,115863,OPTSTK,225.00,225.0
2503,23 JAN 2023,6405,INDHOTEL,20230125,300.0,PE,4000,0,0,0,3.1,4000,115754,OPTSTK,300.00,300.0
2504,23 JAN 2023,6405,IGL,20230125,425.0,PE,16500,0,0,16500,1.15,0,115322,OPTSTK,425.00,425.0
2505,23 JAN 2023,6405,IRCTC,20230223,660.0,CE,0,0,2625,0,13.05,2625,91120,OPTSTK,660.00,660.0
2506,23 JAN 2023,6405,JKCEMENT,20230125,2750.0,PE,0,0,1500,0,28.7,1500,118347,OPTSTK,2750.00,2750.0
2507,23 JAN 2023,6405,JKCEMENT,20230125,2900.0,CE,0,0,1000,4500,1.25,-3500,118352,OPTSTK,2900.00,2900.0
2508,23 JAN 2023,6405,L&TFH,20230125,98.0,CE,0,53544,0,0,0.3,-53544,119311,OPTSTK,98.00,98.0
2509,23 JAN 2023,6405,LTIM,20230125,4100.0,PE,0,0,72000,92400,3.85,-20400,120522,OPTSTK,4100.00,4100.0
2510,23 JAN 2023,6405,LTIM,20230125,4250.0,CE,0,0,3450,3450,133.15,0,126482,OPTSTK,4250.00,4250.0
2511,23 JAN 2023,6405,LTIM,20230125,4350.0,PE,0,0,1050,1200,39.6,-150,126485,OPTSTK,4350.00,4350.0
2512,23 JAN 2023,6405,LTIM,20230125,4450.0,CE,0,0,600,1650,19.2,-1050,126486,OPTSTK,4450.00,4450.0
2513,23 JAN 2023,6405,LTTS,20230125,3550.0,CE,0,4800,5400,4400,1.8,-3800,120639,OPTSTK,3550.00,3550.0
2514,23 JAN 2023,6405,LTTS,20230125,4000.0,CE,0,600,0,0,0.35,-600,120657,OPTSTK,4000.00,4000.0
2515,23 JAN 2023,6405,HINDUNILVR,20230125,2680.0,CE,0,2400,3900,1500,1.35,0,106097,OPTSTK,2680.00,2680.0
2516,23 JAN 2023,6405,IBULHSGFIN,20230125,142.5,CE,48000,0,0,4000,0.45,44000,107285,OPTSTK,142.50,142.5
2517,23 JAN 2023,6405,ICICIBANK,20230223,880.0,CE,0,0,2800,2800,21.9,0,83197,OPTSTK,880.00,880.0
2518,23 JAN 2023,6405,ICICIBANK,20230125,850.0,PE,0,0,3500,3500,1.5,0,108712,OPTSTK,850.00,850.0
2519,23 JAN 2023,6405,INTELLECT,20230125,410.0,PE,0,0,1000,0,0.7,1000,116857,OPTSTK,410.00,410.0
2520,23 JAN 2023,6405,IDFCFIRSTB,20230125,60.0,PE,0,0,30000,30000,1.05,0,114732,OPTSTK,60.00,60.0
2521,23 JAN 2023,6405,IDFCFIRSTB,20230125,61.0,CE,0,0,165000,210000,0.3,-45000,114733,OPTSTK,61.00,61.0
2522,23 JAN 2023,6405,IDFC,20230125,82.0,PE,10000,0,0,0,0.1,10000,114588,OPTSTK,82.00,82.0
2523,23 JAN 2023,6405,IDFC,20230125,90.0,CE,0,40000,40000,0,0.2,0,114603,OPTSTK,90.00,90.0
2524,23 JAN 2023,6405,INDUSINDBK,20230223,1220.0,CE,0,900,900,0,34.95,0,90092,OPTSTK,1220.00,1220.0
2525,23 JAN 2023,6405,INDUSINDBK,20230125,1320.0,CE,450,0,0,450,0.35,0,116275,OPTSTK,1320.00,1320.0
2526,23 JAN 2023,6405,ICICIGI,20230125,1220.0,CE,5950,0,0,3400,0.9,2550,109449,OPTSTK,1220.00,1220.0
2527,23 JAN 2023,6405,ICICIGI,20230125,1240.0,CE,3400,0,0,1275,0.6,2125,109451,OPTSTK,1240.00,1240.0
2528,23 JAN 2023,6405,INDIAMART,20230125,4600.0,CE,0,300,1200,900,41.4,0,115978,OPTSTK,4600.00,4600.0
2529,23 JAN 2023,6405,INDHOTEL,20230223,310.0,CE,0,0,2000,0,5.45,2000,86860,OPTSTK,310.00,310.0
2530,23 JAN 2023,6405,INDHOTEL,20230125,295.0,PE,0,0,2000,2000,1.5,0,115752,OPTSTK,295.00,295.0
2531,23 JAN 2023,6405,INDHOTEL,20230125,320.0,CE,4000,0,0,0,0.1,4000,115761,OPTSTK,320.00,320.0
2532,23 JAN 2023,6405,IPCALAB,20230125,850.0,PE,3250,0,4550,2600,1.95,5200,117221,OPTSTK,850.00,850.0
2533,23 JAN 2023,6405,IRCTC,20230125,640.0,PE,5250,0,0,0,2.4,5250,117477,OPTSTK,640.00,640.0
2534,23 JAN 2023,6405,IRCTC,20230125,660.0,CE,2625,0,0,0,1.6,2625,117480,OPTSTK,660.00,660.0
2535,23 JAN 2023,6405,JINDALSTEL,20230125,580.0,PE,1250,0,0,0,0.85,1250,118208,OPTSTK,580.00,580.0
2536,23 JAN 2023,6405,JINDALSTEL,20230125,610.0,CE,0,0,1250,1250,2.9,0,118213,OPTSTK,610.00,610.0
2537,23 JAN 2023,6405,LAURUSLABS,20230125,370.0,CE,6600,0,0,1100,0.15,5500,119919,OPTSTK,370.00,370.0
2538,23 JAN 2023,6405,LICHSGFIN,20230125,410.0,CE,6000,0,0,0,0.35,6000,120057,OPTSTK,410.00,410.0
2539,23 JAN 2023,6405,L&TFH,20230125,100.0,CE,0,17848,8924,0,0.1,-8924,119347,OPTSTK,100.00,100.0
2540,23 JAN 2023,6405,LT,20230125,2200.0,PE,600,0,0,600,4.1,0,120408,OPTSTK,2200.00,2200.0
2541,23 JAN 2023,6405,LTIM,20230125,4200.0,PE,0,0,37800,64050,9.3,-26250,120524,OPTSTK,4200.00,4200.0
2542,23 JAN 2023,6405,LTIM,20230125,4300.0,CE,0,0,37800,35550,95.9,2250,120525,OPTSTK,4300.00,4300.0
2543,23 JAN 2023,6405,LTTS,20230125,3300.0,CE,0,4600,10000,4000,48.65,1400,120629,OPTSTK,3300.00,3300.0
2544,23 JAN 2023,6405,LTTS,20230125,3350.0,CE,4200,0,7800,8400,19.8,3600,120631,OPTSTK,3350.00,3350.0
2545,23 JAN 2023,6405,LTTS,20230125,3750.0,CE,0,2000,1600,0,0.9,-400,120647,OPTSTK,3750.00,3750.0
2546,23 JAN 2023,6405,MANAPPURAM,20230125,115.0,PE,0,0,24000,0,0.35,24000,121624,OPTSTK,115.00,115.0
2547,23 JAN 2023,6405,MARUTI,20230125,8500.0,CE,0,500,0,2500,48.65,-3000,121969,OPTSTK,8500.00,8500.0
2548,23 JAN 2023,6405,MARUTI,20230125,8600.0,CE,0,10000,2500,0,22.25,-7500,121971,OPTSTK,8600.00,8600.0
2549,23 JAN 2023,6405,MARUTI,20230125,8800.0,CE,500,0,0,0,5.7,500,121975,OPTSTK,8800.00,8800.0
2550,23 JAN 2023,6405,M&MFIN,20230125,235.0,PE,0,0,12000,0,1.35,12000,121456,OPTSTK,235.00,235.0
2551,23 JAN 2023,6405,MGL,20230125,900.0,CE,7200,0,8000,15200,2.0,0,123207,OPTSTK,900.00,900.0
2552,23 JAN 2023,6405,M&M,20230125,1200.0,PE,0,4200,4200,0,0.1,0,121082,OPTSTK,1200.00,1200.0
2553,23 JAN 2023,6405,ADANIPORTS,20230125,840.0,PE,0,10000,0,0,69.3,-10000,58783,OPTSTK,840.00,840.0
2554,23 JAN 2023,6405,MOTHERSON,20230125,76.0,CE,0,27000,0,6750,0.2,-33750,123996,OPTSTK,76.00,76.0
2555,23 JAN 2023,6405,NATIONALUM,20230125,85.0,CE,0,232500,165000,52500,0.45,-120000,131023,OPTSTK,85.00,85.0
2556,23 JAN 2023,6405,NAVINFLUOR,20230125,3900.0,PE,0,0,4500,3000,9.75,1500,134976,OPTSTK,3900.00,3900.0
2557,23 JAN 2023,6405,COFORGE,20230125,4000.0,PE,0,0,300,300,2.75,0,85588,OPTSTK,4000.00,4000.0
2558,23 JAN 2023,6405,COFORGE,20230125,4600.0,CE,0,0,150,4050,4.6,-3900,85621,OPTSTK,4600.00,4600.0
2559,23 JAN 2023,6405,ONGC,20230125,147.5,CE,26950,0,3850,0,4.4,30800,55068,OPTSTK,147.50,147.5
2560,23 JAN 2023,6405,PAGEIND,20230125,41500.0,CE,0,30,30,0,77.25,0,145899,OPTSTK,41500.00,41500.0
2561,23 JAN 2023,6405,PERSISTENT,20230125,3800.0,PE,0,4200,0,0,0.75,-4200,146414,OPTSTK,3800.00,3800.0
2562,23 JAN 2023,6405,PERSISTENT,20230125,4900.0,CE,0,0,0,700,1.5,-700,146457,OPTSTK,4900.00,4900.0
2563,23 JAN 2023,6405,PIIND,20230125,3400.0,CE,0,0,0,750,1.15,-750,147197,OPTSTK,3400.00,3400.0
2564,23 JAN 2023,6405,PETRONET,20230223,225.0,CE,0,0,69000,84000,7.55,-15000,99301,OPTSTK,225.00,225.0
2565,23 JAN 2023,6405,RBLBANK,20230125,185.0,CE,0,105000,0,0,0.1,-105000,148165,OPTSTK,185.00,185.0
2566,23 JAN 2023,6405,RECLTD,20230125,124.0,CE,0,48000,48000,0,0.85,0,148323,OPTSTK,124.00,124.0
2567,23 JAN 2023,6405,RELIANCE,20230125,2380.0,PE,250,0,12000,37000,2.8,-24750,148452,OPTSTK,2380.00,2380.0
2568,23 JAN 2023,6405,RELIANCE,20230125,2480.0,CE,0,1500,14500,41000,4.1,-28000,148461,OPTSTK,2480.00,2480.0
2569,23 JAN 2023,6405,RELIANCE,20230125,2480.0,PE,0,250,0,0,50.55,-250,148462,OPTSTK,2480.00,2480.0
2570,23 JAN 2023,6405,RELIANCE,20230125,2520.0,CE,250,0,46250,76500,1.5,-30000,148465,OPTSTK,2520.00,2520.0
2571,23 JAN 2023,6405,RELIANCE,20230125,2540.0,CE,1000,0,12250,20000,1.1,-6750,148467,OPTSTK,2540.00,2540.0
2572,23 JAN 2023,6405,RELIANCE,20230125,2580.0,CE,0,5250,6250,1750,0.7,-750,148471,OPTSTK,2580.00,2580.0
2573,23 JAN 2023,6405,SAIL,20230223,90.0,CE,0,80000,48000,0,6.0,-32000,104317,OPTSTK,90.00,90.0
2574,23 JAN 2023,6405,SAIL,20230223,95.0,CE,0,24000,24000,0,3.3,0,104327,OPTSTK,95.00,95.0
2575,23 JAN 2023,6405,SAIL,20230125,85.0,PE,0,400000,136000,0,0.05,-264000,148640,OPTSTK,85.00,85.0
2576,23 JAN 2023,6405,SBILIFE,20230125,1400.0,CE,4500,0,0,4500,0.25,0,149257,OPTSTK,1400.00,1400.0
2577,23 JAN 2023,6405,SHRIRAMFIN,20230125,1320.0,CE,0,0,1800,0,2.1,1800,150057,OPTSTK,1320.00,1320.0
2578,23 JAN 2023,6405,SHRIRAMFIN,20230125,1340.0,CE,0,0,9000,1200,0.7,7800,150059,OPTSTK,1340.00,1340.0
2579,23 JAN 2023,6405,SIEMENS,20230125,3000.0,PE,1925,0,275,1925,6.05,275,149704,OPTSTK,3000.00,3000.0
2580,23 JAN 2023,6405,SUNPHARMA,20230125,1040.0,CE,700,0,1400,2100,9.8,0,150217,OPTSTK,1040.00,1040.0
2581,23 JAN 2023,6405,SUNPHARMA,20230125,1050.0,CE,4900,0,33600,43400,5.0,-4900,150219,OPTSTK,1050.00,1050.0
2582,23 JAN 2023,6405,TATAMOTORS,20230125,420.0,CE,0,172425,81225,71250,1.0,-162450,150889,OPTSTK,420.00,420.0
2583,23 JAN 2023,6405,TATAMOTORS,20230125,425.0,CE,0,28500,17100,89775,0.55,-101175,150891,OPTSTK,425.00,425.0
2584,23 JAN 2023,6405,TATAMOTORS,20230125,430.0,CE,0,11400,0,0,0.35,-11400,150893,OPTSTK,430.00,430.0
2585,23 JAN 2023,6405,TATAPOWER,20230125,225.0,CE,3375,0,0,3375,0.05,0,151139,OPTSTK,225.00,225.0
2586,23 JAN 2023,6405,TCS,20230125,3400.0,CE,0,0,700,700,25.65,0,45215,OPTSTK,3400.00,3400.0
2587,23 JAN 2023,6405,TECHM,20230125,1040.0,PE,3600,0,0,3600,0.55,0,151646,OPTSTK,1040.00,1040.0
2588,23 JAN 2023,6405,TATACONSUM,20230125,770.0,CE,1800,0,0,900,0.5,900,150743,OPTSTK,770.00,770.0
2589,23 JAN 2023,6405,TATASTEEL,20230125,115.0,PE,5500,0,0,0,0.1,5500,151290,OPTSTK,115.00,115.0
2590,23 JAN 2023,6405,TATASTEEL,20230125,126.0,CE,0,11000,11000,0,0.2,0,151311,OPTSTK,126.00,126.0
2591,23 JAN 2023,6405,TITAN,20230125,2380.0,CE,0,0,6375,6375,11.3,0,152183,OPTSTK,2380.00,2380.0
2592,23 JAN 2023,6405,TITAN,20230125,2420.0,CE,0,0,19125,19125,3.75,0,152187,OPTSTK,2420.00,2420.0
2593,23 JAN 2023,6405,TVSMOTOR,20230125,1100.0,CE,0,12600,0,0,0.25,-12600,153007,OPTSTK,1100.00,1100.0
2594,23 JAN 2023,6405,TORNTPOWER,20230125,450.0,PE,3000,0,0,3000,0.25,0,152752,OPTSTK,450.00,450.0
2595,23 JAN 2023,6405,TORNTPOWER,20230125,510.0,CE,0,0,4500,4500,1.1,0,152763,OPTSTK,510.00,510.0
2596,23 JAN 2023,6405,ULTRACEMCO,20230125,6700.0,PE,0,500,900,400,16.35,0,153326,OPTSTK,6700.00,6700.0
2597,23 JAN 2023,6405,ULTRACEMCO,20230125,7100.0,CE,0,0,2700,5000,6.0,-2300,153333,OPTSTK,7100.00,7100.0
2598,23 JAN 2023,6405,WIPRO,20230125,430.0,CE,7500,0,0,0,0.1,7500,153943,OPTSTK,430.00,430.0
2599,23 JAN 2023,6405,BANKNIFTY,20230223,0.0, ,0,0,0,500,43049.0,-500,48756,FUTIDX, ,0.0
2600,23 JAN 2023,6405,BANKNIFTY,20230209,42500.0,CE,1000,0,0,1000,863.0,0,39099,OPTIDX,42500.00,42500.0
2601,23 JAN 2023,6405,BANKNIFTY,20230125,41900.0,CE,0,800,200,0,976.2,-600,55498,OPTIDX,41900.00,41900.0
2602,23 JAN 2023,6405,BANKNIFTY,20230125,39500.0,PE,0,800,1800,1000,3.2,0,55425,OPTIDX,39500.00,39500.0
2603,23 JAN 2023,6405,BANKNIFTY,20230125,43700.0,CE,1800,0,13375,13375,9.2,1800,55547,OPTIDX,43700.00,43700.0
2604,23 JAN 2023,6405,BANKNIFTY,20230125,43200.0,PE,0,800,2800,2600,404.95,-600,55533,OPTIDX,43200.00,43200.0
2605,23 JAN 2023,6405,BANKNIFTY,20230125,44400.0,CE,3000,0,2475,5475,3.8,0,55564,OPTIDX,44400.00,44400.0
2606,23 JAN 2023,6405,BANKNIFTY,20230125,43100.0,CE,0,6725,91450,88050,93.3,-3325,55530,OPTIDX,43100.00,43100.0
2607,23 JAN 2023,6405,BANKNIFTY,20230125,43500.0,CE,4700,0,125225,138725,19.25,-8800,55538,OPTIDX,43500.00,43500.0
2608,23 JAN 2023,6405,BANKNIFTY,20230125,41200.0,PE,3100,0,1500,4600,6.5,0,55469,OPTIDX,41200.00,41200.0
2609,23 JAN 2023,6405,BANKNIFTY,20230125,41100.0,PE,4500,0,7800,7800,6.2,4500,55467,OPTIDX,41100.00,41100.0
2610,23 JAN 2023,6405,BANKNIFTY,20230125,42200.0,PE,4150,0,26550,31675,33.3,-975,55508,OPTIDX,42200.00,42200.0
2611,23 JAN 2023,6405,BANKNIFTY,20230125,42200.0,CE,0,1700,1600,500,694.5,-600,55507,OPTIDX,42200.00,42200.0
2612,23 JAN 2023,6405,FINNIFTY,20230124,19100.0,CE,2400,0,68600,75000,3.85,-4000,57049,OPTIDX,19100.00,19100.0
2613,23 JAN 2023,6405,FINNIFTY,20230124,18250.0,PE,200,0,0,200,1.0,0,57016,OPTIDX,18250.00,18250.0
2614,23 JAN 2023,6405,FINNIFTY,20230124,18150.0,PE,600,0,0,600,0.75,0,57012,OPTIDX,18150.00,18150.0
2615,23 JAN 2023,6405,FINNIFTY,20230124,18600.0,CE,0,200,0,0,295.55,-200,57029,OPTIDX,18600.00,18600.0
2616,23 JAN 2023,6405,FINNIFTY,20230124,19150.0,PE,0,0,0,200,254.6,-200,57052,OPTIDX,19150.00,19150.0
2617,23 JAN 2023,6405,NIFTY,20230202,17700.0,PE,0,0,3000,3500,31.65,-500,42352,OPTIDX,17700.00,17700.0
2618,23 JAN 2023,6405,NIFTY,20230209,18150.0,PE,0,0,600,600,189.25,0,46710,OPTIDX,18150.00,18150.0
2619,23 JAN 2023,6405,NIFTY,20230125,18050.0,CE,0,2500,3500,1400,125.45,-400,55896,OPTIDX,18050.00,18050.0
2620,23 JAN 2023,6405,NIFTY,20230125,17750.0,PE,0,8500,15100,6600,2.85,0,55881,OPTIDX,17750.00,17750.0
2621,23 JAN 2023,6405,NIFTY,20230223,17500.0,PE,900,0,0,0,71.3,900,58416,OPTIDX,17500.00,17500.0
2622,23 JAN 2023,6405,NIFTY,20230125,18200.0,PE,0,0,12800,18400,92.1,-5600,55903,OPTIDX,18200.00,18200.0
2623,23 JAN 2023,6405,NIFTY,20230125,17000.0,PE,4100,0,0,0,0.95,4100,55796,OPTIDX,17000.00,17000.0
2624,23 JAN 2023,PKR002,BANKNIFTY,20230125,43000.0,CE,0,0,450,450,129.9,0,55525,OPTIDX,43000.00,43000.0
2625,23 JAN 2023,PKR002,BANKNIFTY,20230125,42700.0,CE,250,0,0,250,291.55,0,55518,OPTIDX,42700.00,42700.0
2626,23 JAN 2023,RJ029005,BANKNIFTY,20230223,0.0, ,0,25,0,0,43049.0,-25,48756,FUTIDX, ,0.0
2627,23 JAN 2023,RJ029006,AXISBANK,20230125,940.0,CE,0,0,1200,1200,8.6,0,72837,OPTSTK,940.00,940.0
2628,23 JAN 2023,RJ06022,BANKNIFTY,20230125,0.0, ,25,0,0,0,42861.95,25,35047,FUTIDX, ,0.0
2629,23 JAN 2023,SMG002,TORNTPOWER,20230125,470.0,PE,0,0,1500,1500,0.65,0,152756,OPTSTK,470.00,470.0
2630,23 JAN 2023,SSM101,BAJFINANCE,20230125,6000.0,CE,125,0,0,0,11.15,125,74212,OPTSTK,6000.00,6000.0
2631,23 JAN 2023,SSM101,KOTAKBANK,20230125,1800.0,CE,400,0,0,0,8.1,400,119099,OPTSTK,1800.00,1800.0
2632,23 JAN 2023,SSM101,TATAMOTORS,20230125,400.0,CE,1425,0,0,0,10.0,1425,150881,OPTSTK,400.00,400.0
2633,23 JAN 2023,SSM101,BANKNIFTY,20230223,0.0, ,25,0,0,0,43049.0,25,48756,FUTIDX, ,0.0
2634,23 JAN 2023,SSM171,ADANIPORTS,20230223,720.0,PE,0,0,0,625,8.2,-625,60197,OPTSTK,720.00,720.0
2635,23 JAN 2023,SSM234,EICHERMOT,20230125,3100.0,CE,175,0,0,175,112.7,0,89272,OPTSTK,3100.00,3100.0
2636,23 JAN 2023,TG0321,NIFTY,20230629,16000.0,PE,0,200,0,0,99.1,-200,39650,OPTIDX,16000.00,16000.0
2637,23 JAN 2023,TG0335,BANKNIFTY,20230125,42800.0,PE,0,0,175,175,169.7,0,55521,OPTIDX,42800.00,42800.0
2638,23 JAN 2023,TM0001,BANKNIFTY,20230125,42900.0,PE,0,0,75,75,215.25,0,55524,OPTIDX,42900.00,42900.0
2639,23 JAN 2023,TM0001,BANKNIFTY,20230125,42900.0,CE,0,0,150,150,175.9,0,55523,OPTIDX,42900.00,42900.0
2640,23 JAN 2023,TP068,BANKNIFTY,20230125,42000.0,PE,0,0,50,0,20.4,50,55503,OPTIDX,42000.00,42000.0
2641,23 JAN 2023,V03036,BANKNIFTY,20230125,42800.0,CE,0,0,25,25,229.5,0,55520,OPTIDX,42800.00,42800.0
2642,23 JAN 2023,V11020,RELIANCE,20230223,2600.0,CE,250,0,0,0,16.55,250,103650,OPTSTK,2600.00,2600.0
2643,23 JAN 2023,V11020,NIFTY,20230202,18100.0,CE,50,0,0,50,198.0,0,42414,OPTIDX,18100.00,18100.0
2644,23 JAN 2023,V15040,HDFCBANK,20230125,1630.0,PE,550,0,0,0,0.75,550,105457,OPTSTK,1630.00,1630.0
2645,23 JAN 2023,V18003,BANKNIFTY,20230125,43700.0,CE,0,50,50,0,9.2,0,55547,OPTIDX,43700.00,43700.0
2646,23 JAN 2023,V18003,BANKNIFTY,20230125,41200.0,PE,0,100,0,0,6.5,-100,55469,OPTIDX,41200.00,41200.0
2647,23 JAN 2023,V18003,BANKNIFTY,20230125,41500.0,PE,0,0,0,50,8.6,-50,55480,OPTIDX,41500.00,41500.0
2648,23 JAN 2023,VRM148,ICICIBANK,20230223,0.0, ,0,0,4900,0,876.6,4900,52167,FUTSTK, ,0.0
2649,23 JAN 2023,VRM148,RELIANCE,20230125,0.0, ,4500,0,0,0,2432.95,4500,55270,FUTSTK, ,0.0
2650,23 JAN 2023,6405,CANFINHOME,20230125,550.0,CE,0,0,25350,23400,7.0,1950,83119,OPTSTK,550.00,550.0
2651,23 JAN 2023,6405,COALINDIA,20230125,200.0,PE,4200,0,0,0,0.05,4200,85279,OPTSTK,200.00,200.0
2652,23 JAN 2023,6405,CUB,20230125,210.0,CE,0,10000,0,0,0.05,-10000,86922,OPTSTK,210.00,210.0
2653,23 JAN 2023,6405,CUMMINSIND,20230125,1480.0,PE,0,1200,1200,0,50.4,0,87045,OPTSTK,1480.00,1480.0
2654,23 JAN 2023,6405,DELTACORP,20230125,210.0,PE,0,2800,2800,0,5.85,0,88187,OPTSTK,210.00,210.0
2655,23 JAN 2023,6405,DIVISLAB,20230125,3400.0,CE,0,0,150,0,15.75,150,88288,OPTSTK,3400.00,3400.0
2656,23 JAN 2023,6405,DLF,20230125,375.0,CE,4950,0,0,0,1.25,4950,88786,OPTSTK,375.00,375.0
2657,23 JAN 2023,6405,EICHERMOT,20230125,3400.0,CE,0,0,0,1750,1.0,-1750,89284,OPTSTK,3400.00,3400.0
2658,23 JAN 2023,6405,EXIDEIND,20230125,200.0,CE,0,7200,0,0,0.1,-7200,91047,OPTSTK,200.00,200.0
2659,23 JAN 2023,6405,FEDERALBNK,20230125,133.0,PE,10000,0,0,10000,0.15,0,91948,OPTSTK,133.00,133.0
2660,23 JAN 2023,6405,FEDERALBNK,20230125,137.0,CE,0,15000,20000,5000,0.7,0,92065,OPTSTK,137.00,137.0
2661,23 JAN 2023,6405,FEDERALBNK,20230125,138.0,CE,0,35000,20000,5000,0.45,-20000,92067,OPTSTK,138.00,138.0
2662,23 JAN 2023,6405,FEDERALBNK,20230125,140.0,CE,0,5000,0,0,0.2,-5000,92071,OPTSTK,140.00,140.0
2663,23 JAN 2023,6405,FEDERALBNK,20230125,142.0,CE,0,25000,15000,0,0.2,-10000,92075,OPTSTK,142.00,142.0
2664,23 JAN 2023,6405,GAIL,20230125,100.0,PE,0,0,9150,9150,0.2,0,93632,OPTSTK,100.00,100.0
2665,23 JAN 2023,6405,GAIL,20230125,96.0,PE,27450,0,0,27450,0.05,0,93624,OPTSTK,96.00,96.0
2666,23 JAN 2023,6405,GAIL,20230125,98.0,CE,0,91500,91500,0,4.2,0,93627,OPTSTK,98.00,98.0
2667,23 JAN 2023,6405,GODREJCP,20230125,850.0,PE,0,1000,0,0,0.2,-1000,100196,OPTSTK,850.00,850.0
2668,23 JAN 2023,6405,GODREJCP,20230125,980.0,CE,0,2000,0,0,0.35,-2000,97637,OPTSTK,980.00,980.0
2669,23 JAN 2023,6405,GUJGASLTD,20230125,490.0,CE,1250,0,0,0,0.65,1250,98251,OPTSTK,490.00,490.0
2670,23 JAN 2023,6405,HAVELLS,20230125,1130.0,PE,1000,0,0,1000,0.6,0,103229,OPTSTK,1130.00,1130.0
2671,23 JAN 2023,6405,HCLTECH,20230125,1130.0,CE,0,0,6300,6300,1.8,0,101678,OPTSTK,1130.00,1130.0
2672,23 JAN 2023,6405,HDFCBANK,20230125,1660.0,CE,2200,0,2200,2200,14.5,2200,104361,OPTSTK,1660.00,1660.0
2673,23 JAN 2023,6405,HDFCLIFE,20230223,580.0,PE,2200,0,0,2200,9.95,0,80674,OPTSTK,580.00,580.0
2674,23 JAN 2023,6405,HDFCLIFE,20230125,620.0,CE,0,0,0,1100,0.35,-1100,104490,OPTSTK,620.00,620.0
2675,23 JAN 2023,6405,HINDALCO,20230125,520.0,CE,0,7000,1400,0,0.2,-5600,105286,OPTSTK,520.00,520.0
2676,23 JAN 2023,6405,ICICIPRULI,20230125,550.0,PE,0,4500,0,0,75.1,-4500,109823,OPTSTK,550.00,550.0
2677,23 JAN 2023,6405,IDFCFIRSTB,20230125,64.0,CE,0,30000,0,0,0.1,-30000,114739,OPTSTK,64.00,64.0
2678,23 JAN 2023,6405,INDUSINDBK,20230125,1180.0,PE,8100,0,1350,3150,2.65,6300,116262,OPTSTK,1180.00,1180.0
2679,23 JAN 2023,6405,INDUSINDBK,20230125,1300.0,CE,0,3600,1800,0,0.45,-1800,116273,OPTSTK,1300.00,1300.0
2680,23 JAN 2023,6405,ICICIGI,20230125,1260.0,CE,0,15725,8925,0,0.35,-6800,109453,OPTSTK,1260.00,1260.0
2681,23 JAN 2023,6405,INDIGO,20230125,2360.0,CE,5700,0,0,0,0.35,5700,116158,OPTSTK,2360.00,2360.0
2682,23 JAN 2023,6405,INDIGO,20230125,2060.0,PE,9600,0,1800,900,4.65,10500,116129,OPTSTK,2060.00,2060.0
2683,23 JAN 2023,6405,INDIGO,20230125,2120.0,CE,600,0,1800,300,21.4,2100,116134,OPTSTK,2120.00,2120.0
2684,23 JAN 2023,6405,INDIACEM,20230125,210.0,PE,0,0,40600,34800,3.25,5800,115858,OPTSTK,210.00,210.0
