,CLIENT_ID,ins_x,symbol,exp,strk,opt,StockName,NetQty,ClPrice,ClAmt,Exposure_Mrg,Span_Mrg,Total_Margin,%_Margin,Token,ins_y,strk1,close
0,10006,OPTIDX,BANKNIFTY,20230112,43500.00,CE,IO CE BANKNIFTY 12Jan23 43500.0000,2000,42552.4,85104800,0.0,13421200.0,13421200.0,15.77,40747,OPTIDX,43500.0,4.95
1,10006,OPTIDX,BANKNIFTY,20230112,45000.00,CE,IO CE BANKNIFTY 12Jan23 45000.0000,-8000,42552.4,340419200,6808384.0,0.0,6808384.0,2.0,40790,OPTIDX,45000.0,2.25
2,14275,FUTSTK,ABB,20230125, , ,EF ABB 25Jan23,750,2909.05,2181788,76362.58,335162.5,411525.08,18.86,35197,FUTSTK,0.0,2909.05
3,14275,OPTSTK,ABB,20230125,3000.00,CE,EO CE ABB 25Jan23 3000.0000,-2250,2909.05,6545363,229087.71,0.0,229087.71,3.5,56273,OPTSTK,3000.0,25.25
4,14275,OPTSTK,ABB,20230125,3050.00,CE,EO CE ABB 25Jan23 3050.0000,500,2909.05,1454525,0.0,0.0,0.0,0.0,56275,OPTSTK,3050.0,14.9
5,14275,OPTSTK,ABB,20230125,2700.00,PE,EO PE ABB 25Jan23 2700.0000,500,2909.05,1454525,0.0,0.0,0.0,0.0,56262,OPTSTK,2700.0,6.1
6,14275,FUTSTK,ABCAPITAL,20230125, , ,EF ABCAPITAL 25Jan23,10800,147.3,1590840,55679.4,315576.0,371255.4,23.34,35199,FUTSTK,0.0,147.3
7,14275,OPTSTK,ABCAPITAL,20230125,150.00,CE,EO CE ABCAPITAL 25Jan23 150.0000,43200,147.3,6363360,0.0,0.0,0.0,0.0,56628,OPTSTK,150.0,2.85
8,14275,FUTSTK,ABFRL,20230125, , ,EF ABFRL 25Jan23,-54600,268.4,14654640,512912.4,321802.0,834714.4,5.7,35219,FUTSTK,0.0,268.4
9,14275,OPTSTK,ABFRL,20230125,270.00,CE,EO CE ABFRL 25Jan23 270.0000,10400,268.4,2791360,0.0,0.0,0.0,0.0,56725,OPTSTK,270.0,6.35
10,14275,OPTSTK,ABFRL,20230125,275.00,CE,EO CE ABFRL 25Jan23 275.0000,44200,268.4,11863280,0.0,0.0,0.0,0.0,56729,OPTSTK,275.0,4.3
11,14275,OPTSTK,ABFRL,20230125,285.00,CE,EO CE ABFRL 25Jan23 285.0000,5200,268.4,1395680,0.0,0.0,0.0,0.0,56739,OPTSTK,285.0,1.95
12,14275,OPTSTK,ABFRL,20230125,260.00,PE,EO PE ABFRL 25Jan23 260.0000,-2600,268.4,697840,24424.4,0.0,24424.4,3.5,56714,OPTSTK,260.0,3.8
13,14275,FUTSTK,ACC,20230125, , ,EF ACC 25Jan23,-10000,2407.7,24077000,842695.0,3675905.0,4518600.0,18.77,35220,FUTSTK,0.0,2407.7
14,14275,OPTSTK,ACC,20230125,2500.00,CE,EO CE ACC 25Jan23 2500.0000,-500,2407.7,1203850,42134.75,0.0,42134.75,3.5,57909,OPTSTK,2500.0,21.25
15,14275,OPTSTK,ACC,20230125,2520.00,CE,EO CE ACC 25Jan23 2520.0000,500,2407.7,1203850,0.0,0.0,0.0,0.0,57921,OPTSTK,2520.0,16.65
16,14275,OPTSTK,ACC,20230125,2500.00,PE,EO PE ACC 25Jan23 2500.0000,3000,2407.7,7223100,0.0,0.0,0.0,0.0,57914,OPTSTK,2500.0,119.0
17,14275,FUTSTK,ADANIENT,20230125, , ,EF ADANIENT 25Jan23,-23500,3640.8,85558800,2994558.0,18813375.0,21807933.0,25.49,36152,FUTSTK,0.0,3640.8
18,14275,OPTSTK,ADANIENT,20230125,3650.00,CE,EO CE ADANIENT 25Jan23 3650.0000,2000,3640.8,7281600,0.0,0.0,0.0,0.0,58437,OPTSTK,3650.0,101.2
19,14275,OPTSTK,ADANIENT,20230125,3700.00,CE,EO CE ADANIENT 25Jan23 3700.0000,-2250,3640.8,8191800,286713.0,0.0,286713.0,3.5,58439,OPTSTK,3700.0,79.4
20,14275,OPTSTK,ADANIENT,20230125,3900.00,CE,EO CE ADANIENT 25Jan23 3900.0000,-1250,3640.8,4551000,159285.0,0.0,159285.0,3.5,58458,OPTSTK,3900.0,27.05
21,14275,OPTSTK,ADANIENT,20230125,4000.00,CE,EO CE ADANIENT 25Jan23 4000.0000,1000,3640.8,3640800,0.0,0.0,0.0,0.0,58480,OPTSTK,4000.0,15.9
22,14275,OPTSTK,ADANIENT,20230125,4050.00,CE,EO CE ADANIENT 25Jan23 4050.0000,250,3640.8,910200,0.0,0.0,0.0,0.0,58489,OPTSTK,4050.0,12.2
23,14275,OPTSTK,ADANIENT,20230125,4100.00,CE,EO CE ADANIENT 25Jan23 4100.0000,-1750,3640.8,6371400,222999.0,0.0,222999.0,3.5,58491,OPTSTK,4100.0,9.65
24,14275,OPTSTK,ADANIENT,20230125,4150.00,CE,EO CE ADANIENT 25Jan23 4150.0000,1000,3640.8,3640800,0.0,0.0,0.0,0.0,58495,OPTSTK,4150.0,7.65
25,14275,OPTSTK,ADANIENT,20230125,4550.00,CE,EO CE ADANIENT 25Jan23 4550.0000,-250,3640.8,910200,31857.0,0.0,31857.0,3.5,58526,OPTSTK,4550.0,2.6
26,14275,OPTSTK,ADANIENT,20230125,4600.00,CE,EO CE ADANIENT 25Jan23 4600.0000,250,3640.8,910200,0.0,0.0,0.0,0.0,58528,OPTSTK,4600.0,2.4
27,14275,OPTSTK,ADANIENT,20230125,3200.00,PE,EO PE ADANIENT 25Jan23 3200.0000,4500,3640.8,16383600,0.0,0.0,0.0,0.0,58355,OPTSTK,3200.0,13.15
28,14275,OPTSTK,ADANIENT,20230125,3300.00,PE,EO PE ADANIENT 25Jan23 3300.0000,-4250,3640.8,15473400,541569.0,0.0,541569.0,3.5,58363,OPTSTK,3300.0,19.95
29,14275,OPTSTK,ADANIENT,20230125,3400.00,PE,EO PE ADANIENT 25Jan23 3400.0000,-1250,3640.8,4551000,159285.0,0.0,159285.0,3.5,58399,OPTSTK,3400.0,31.85
30,14275,FUTSTK,ADANIPORTS,20230125, , ,EF ADANIPORTS 25Jan23,-45625,800.6,36527375,1278458.13,6722968.75,8001426.88,21.91,36153,FUTSTK,0.0,800.6
31,14275,OPTSTK,ADANIPORTS,20230125,1000.00,CE,EO CE ADANIPORTS 25Jan23 1000.0000,2500,800.6,2001500,0.0,0.0,0.0,0.0,58857,OPTSTK,1000.0,0.45
32,14275,OPTSTK,ADANIPORTS,20230125,810.00,CE,EO CE ADANIPORTS 25Jan23 810.0000,1875,800.6,1501125,0.0,0.0,0.0,0.0,59790,OPTSTK,810.0,16.05
33,14275,OPTSTK,ADANIPORTS,20230125,840.00,CE,EO CE ADANIPORTS 25Jan23 840.0000,-625,800.6,500375,17513.13,0.0,17513.13,3.5,58782,OPTSTK,840.0,7.0
34,14275,OPTSTK,ADANIPORTS,20230125,860.00,CE,EO CE ADANIPORTS 25Jan23 860.0000,-625,800.6,500375,17513.13,0.0,17513.13,3.5,58784,OPTSTK,860.0,3.95
35,14275,OPTSTK,ADANIPORTS,20230125,880.00,CE,EO CE ADANIPORTS 25Jan23 880.0000,-1875,800.6,1501125,52539.38,0.0,52539.38,3.5,58786,OPTSTK,880.0,2.6
36,14275,OPTSTK,ADANIPORTS,20230125,900.00,CE,EO CE ADANIPORTS 25Jan23 900.0000,2500,800.6,2001500,0.0,0.0,0.0,0.0,58796,OPTSTK,900.0,1.95
37,14275,OPTSTK,ADANIPORTS,20230125,920.00,CE,EO CE ADANIPORTS 25Jan23 920.0000,625,800.6,500375,0.0,0.0,0.0,0.0,58808,OPTSTK,920.0,1.35
38,14275,OPTSTK,ADANIPORTS,20230125,940.00,CE,EO CE ADANIPORTS 25Jan23 940.0000,-1250,800.6,1000750,35026.25,0.0,35026.25,3.5,58810,OPTSTK,940.0,1.0
39,14275,OPTSTK,ADANIPORTS,20230125,740.00,PE,EO PE ADANIPORTS 25Jan23 740.0000,1250,800.6,1000750,0.0,0.0,0.0,0.0,58573,OPTSTK,740.0,3.9
40,14275,OPTSTK,ADANIPORTS,20230125,760.00,PE,EO PE ADANIPORTS 25Jan23 760.0000,1250,800.6,1000750,0.0,0.0,0.0,0.0,58592,OPTSTK,760.0,6.8
41,14275,OPTSTK,ADANIPORTS,20230125,800.00,PE,EO PE ADANIPORTS 25Jan23 800.0000,-1875,800.6,1501125,52539.38,0.0,52539.38,3.5,58596,OPTSTK,800.0,19.9
42,14275,OPTSTK,ADANIPORTS,20230125,840.00,PE,EO PE ADANIPORTS 25Jan23 840.0000,10000,800.6,8006000,0.0,0.0,0.0,0.0,58783,OPTSTK,840.0,45.45
43,14275,FUTSTK,AMBUJACEM,20230125, , ,EF AMBUJACEM 25Jan23,-390600,510.7,199479420,13963559.4,36093384.0,50056943.4,25.09,36362,FUTSTK,0.0,510.7
44,14275,OPTSTK,AMBUJACEM,20230125,515.00,CE,EO CE AMBUJACEM 25Jan23 515.0000,-1800,510.7,919260,64348.2,0.0,64348.2,7.0,59344,OPTSTK,515.0,11.95
45,14275,OPTSTK,AMBUJACEM,20230125,530.00,CE,EO CE AMBUJACEM 25Jan23 530.0000,1800,510.7,919260,0.0,0.0,0.0,0.0,59350,OPTSTK,530.0,6.4
46,14275,OPTSTK,AMBUJACEM,20230125,550.00,CE,EO CE AMBUJACEM 25Jan23 550.0000,-5400,510.7,2757780,193044.6,0.0,193044.6,7.0,59358,OPTSTK,550.0,2.9
47,14275,OPTSTK,AMBUJACEM,20230125,560.00,CE,EO CE AMBUJACEM 25Jan23 560.0000,1800,510.7,919260,0.0,0.0,0.0,0.0,59362,OPTSTK,560.0,1.9
48,14275,OPTSTK,AMBUJACEM,20230125,580.00,CE,EO CE AMBUJACEM 25Jan23 580.0000,-3600,510.7,1838520,128696.4,0.0,128696.4,7.0,59370,OPTSTK,580.0,1.0
49,14275,OPTSTK,AMBUJACEM,20230125,590.00,CE,EO CE AMBUJACEM 25Jan23 590.0000,-1800,510.7,919260,64348.2,0.0,64348.2,7.0,59374,OPTSTK,590.0,0.75
50,14275,OPTSTK,AMBUJACEM,20230125,600.00,CE,EO CE AMBUJACEM 25Jan23 600.0000,1800,510.7,919260,0.0,0.0,0.0,0.0,59378,OPTSTK,600.0,0.65
51,14275,OPTSTK,AMBUJACEM,20230125,500.00,PE,EO PE AMBUJACEM 25Jan23 500.0000,-21600,510.7,11031120,772178.4,0.0,772178.4,7.0,59339,OPTSTK,500.0,9.65
52,14275,OPTSTK,AMBUJACEM,20230125,550.00,PE,EO PE AMBUJACEM 25Jan23 550.0000,9000,510.7,4596300,0.0,0.0,0.0,0.0,59359,OPTSTK,550.0,41.8
53,14275,OPTSTK,APOLLOHOSP,20230125,4400.00,CE,EO CE APOLLOHOSP 25Jan23 4400.0000,875,4372.25,3825719,0.0,-97930.0,-97930.0,-2.56,59597,OPTSTK,4400.0,84.5
54,14275,OPTSTK,APOLLOHOSP,20230125,4400.00,PE,EO PE APOLLOHOSP 25Jan23 4400.0000,875,4372.25,3825719,0.0,0.0,0.0,0.0,59598,OPTSTK,4400.0,110.4
55,14275,OPTSTK,ASHOKLEY,20230125,160.00,CE,EO CE ASHOKLEY 25Jan23 160.0000,5000,150.25,751250,0.0,0.0,0.0,0.0,69251,OPTSTK,160.0,0.75
56,14275,OPTSTK,ASHOKLEY,20230125,140.00,PE,EO PE ASHOKLEY 25Jan23 140.0000,5000,150.25,751250,0.0,0.0,0.0,0.0,68860,OPTSTK,140.0,0.55
57,14275,FUTSTK,ASIANPAINT,20230125, , ,EF ASIANPAINT 25Jan23,10000,2954.05,29540500,1033917.5,4384274.0,5418191.5,18.34,36795,FUTSTK,0.0,2954.05
58,14275,OPTSTK,ASIANPAINT,20230125,3000.00,CE,EO CE ASIANPAINT 25Jan23 3000.0000,-600,2954.05,1772430,62035.05,0.0,62035.05,3.5,70988,OPTSTK,3000.0,37.6
59,14275,OPTSTK,ASIANPAINT,20230125,2880.00,PE,EO PE ASIANPAINT 25Jan23 2880.0000,-800,2954.05,2363240,82713.4,0.0,82713.4,3.5,63272,OPTSTK,2880.0,25.6
60,14275,OPTSTK,ASIANPAINT,20230125,2900.00,PE,EO PE ASIANPAINT 25Jan23 2900.0000,-200,2954.05,590810,20678.35,0.0,20678.35,3.5,70985,OPTSTK,2900.0,32.6
61,14275,OPTSTK,ASIANPAINT,20230125,2940.00,PE,EO PE ASIANPAINT 25Jan23 2940.0000,600,2954.05,1772430,0.0,0.0,0.0,0.0,63276,OPTSTK,2940.0,48.35
62,14275,OPTSTK,ASIANPAINT,20230125,2960.00,PE,EO PE ASIANPAINT 25Jan23 2960.0000,-200,2954.05,590810,20678.35,0.0,20678.35,3.5,63278,OPTSTK,2960.0,58.25
63,14275,FUTSTK,ASTRAL,20230125, , ,EF ASTRAL 25Jan23,-1650,2074.3,3422595,119790.83,647146.5,766937.33,22.41,36904,FUTSTK,0.0,2074.3
64,14275,FUTSTK,AXISBANK,20230125, , ,EF AXISBANK 25Jan23,504000,953.6,480614400,16821504.0,81882228.0,98703732.0,20.54,37579,FUTSTK,0.0,953.6
65,14275,OPTSTK,AXISBANK,20230125,850.00,PE,EO PE AXISBANK 25Jan23 850.0000,6000,953.6,5721600,0.0,0.0,0.0,0.0,72766,OPTSTK,850.0,0.6
66,14275,OPTSTK,AXISBANK,20230125,900.00,PE,EO PE AXISBANK 25Jan23 900.0000,-7200,953.6,6865920,240307.2,0.0,240307.2,3.5,72803,OPTSTK,900.0,3.1
67,14275,OPTSTK,AXISBANK,20230125,920.00,PE,EO PE AXISBANK 25Jan23 920.0000,-19200,953.6,18309120,640819.2,0.0,640819.2,3.5,72816,OPTSTK,920.0,5.75
68,14275,OPTSTK,AXISBANK,20230125,930.00,PE,EO PE AXISBANK 25Jan23 930.0000,-9600,953.6,9154560,320409.6,0.0,320409.6,3.5,72820,OPTSTK,930.0,7.95
69,14275,OPTSTK,AXISBANK,20230125,950.00,PE,EO PE AXISBANK 25Jan23 950.0000,1200,953.6,1144320,0.0,0.0,0.0,0.0,72843,OPTSTK,950.0,15.1
70,14275,OPTSTK,BAJAJ-AUTO,20230125,3800.00,CE,EO CE BAJAJ-AUTO 25Jan23 3800.0000,-2500,3555.8,8889500,311132.5,1810625.0,2121757.5,23.87,73400,OPTSTK,3800.0,5.25
71,14275,OPTSTK,BAJAJ-AUTO,20230125,3900.00,CE,EO CE BAJAJ-AUTO 25Jan23 3900.0000,-5000,3555.8,17779000,622265.0,0.0,622265.0,3.5,73412,OPTSTK,3900.0,2.75
72,14275,FUTSTK,BAJAJFINSV,20230125, , ,EF BAJAJFINSV 25Jan23,-11500,1407.2,16182800,566398.0,625380.0,1191778.0,7.36,38797,FUTSTK,0.0,1407.2
73,14275,OPTSTK,BAJAJFINSV,20230125,1480.00,CE,EO CE BAJAJFINSV 25Jan23 1480.0000,2000,1407.2,2814400,0.0,0.0,0.0,0.0,73880,OPTSTK,1480.0,10.2
74,14275,OPTSTK,BAJAJFINSV,20230125,1500.00,CE,EO CE BAJAJFINSV 25Jan23 1500.0000,5500,1407.2,7739600,0.0,0.0,0.0,0.0,73884,OPTSTK,1500.0,7.7
75,14275,OPTSTK,BAJAJFINSV,20230125,1540.00,CE,EO CE BAJAJFINSV 25Jan23 1540.0000,15000,1407.2,21108000,0.0,0.0,0.0,0.0,73896,OPTSTK,1540.0,4.2
76,14275,OPTSTK,BAJAJFINSV,20230125,1360.00,PE,EO PE BAJAJFINSV 25Jan23 1360.0000,-3000,1407.2,4221600,147756.0,0.0,147756.0,3.5,73865,OPTSTK,1360.0,15.65
77,14275,FUTSTK,BAJFINANCE,20230125, , ,EF BAJFINANCE 25Jan23,-11375,5924.15,67387206,2358552.21,7169960.75,9528512.96,14.14,38798,FUTSTK,0.0,5924.15
78,14275,OPTSTK,BAJFINANCE,20230223,6800.00,CE,EO CE BAJFINANCE 23Feb23 6800.0000,1750,5958.2,10426850,0.0,0.0,0.0,0.0,63848,OPTSTK,6800.0,35.5
79,14275,OPTSTK,BAJFINANCE,20230223,7000.00,CE,EO CE BAJFINANCE 23Feb23 7000.0000,3500,5958.2,20853700,0.0,0.0,0.0,0.0,63854,OPTSTK,7000.0,24.6
80,14275,OPTSTK,BAJFINANCE,20230125,6000.00,CE,EO CE BAJFINANCE 25Jan23 6000.0000,250,5924.15,1481038,0.0,0.0,0.0,0.0,74212,OPTSTK,6000.0,101.85
81,14275,OPTSTK,BAJFINANCE,20230125,6100.00,CE,EO CE BAJFINANCE 25Jan23 6100.0000,1625,5924.15,9626744,0.0,0.0,0.0,0.0,74214,OPTSTK,6100.0,66.8
82,14275,OPTSTK,BAJFINANCE,20230125,6200.00,CE,EO CE BAJFINANCE 25Jan23 6200.0000,2250,5924.15,13329338,0.0,0.0,0.0,0.0,74216,OPTSTK,6200.0,42.55
83,14275,OPTSTK,BAJFINANCE,20230125,6400.00,CE,EO CE BAJFINANCE 25Jan23 6400.0000,250,5924.15,1481038,0.0,0.0,0.0,0.0,74220,OPTSTK,6400.0,18.6
84,14275,OPTSTK,BAJFINANCE,20230125,6500.00,CE,EO CE BAJFINANCE 25Jan23 6500.0000,-1000,5924.15,5924150,207345.25,0.0,207345.25,3.5,74222,OPTSTK,6500.0,13.55
85,14275,OPTSTK,BAJFINANCE,20230125,6600.00,CE,EO CE BAJFINANCE 25Jan23 6600.0000,-625,5924.15,3702594,129590.79,0.0,129590.79,3.5,74224,OPTSTK,6600.0,9.8
86,14275,OPTSTK,BAJFINANCE,20230125,6700.00,CE,EO CE BAJFINANCE 25Jan23 6700.0000,1875,5924.15,11107781,0.0,0.0,0.0,0.0,74226,OPTSTK,6700.0,7.3
87,14275,OPTSTK,BAJFINANCE,20230125,7000.00,CE,EO CE BAJFINANCE 25Jan23 7000.0000,2000,5924.15,11848300,0.0,0.0,0.0,0.0,74232,OPTSTK,7000.0,4.35
88,14275,OPTSTK,BAJFINANCE,20230223,6000.00,PE,EO PE BAJFINANCE 23Feb23 6000.0000,-500,5958.2,2979100,104268.5,0.0,104268.5,3.5,63828,OPTSTK,6000.0,261.55
89,14275,OPTSTK,BAJFINANCE,20230125,5800.00,PE,EO PE BAJFINANCE 25Jan23 5800.0000,-125,5924.15,740519,25918.17,0.0,25918.17,3.5,74209,OPTSTK,5800.0,80.8
90,14275,OPTSTK,BAJFINANCE,20230125,5900.00,PE,EO PE BAJFINANCE 25Jan23 5900.0000,-125,5924.15,740519,25918.17,0.0,25918.17,3.5,74211,OPTSTK,5900.0,122.15
91,14275,OPTSTK,BAJFINANCE,20230125,6000.00,PE,EO PE BAJFINANCE 25Jan23 6000.0000,-250,5924.15,1481038,51836.33,0.0,51836.33,3.5,74213,OPTSTK,6000.0,174.0
92,14275,OPTSTK,BAJFINANCE,20230125,6100.00,PE,EO PE BAJFINANCE 25Jan23 6100.0000,-750,5924.15,4443113,155508.96,0.0,155508.96,3.5,74215,OPTSTK,6100.0,240.25
93,14275,OPTSTK,BAJFINANCE,20230125,6200.00,PE,EO PE BAJFINANCE 25Jan23 6200.0000,-375,5924.15,2221556,77754.46,0.0,77754.46,3.5,74217,OPTSTK,6200.0,315.05
94,14275,FUTSTK,BALKRISIND,20230125, , ,EF BALKRISIND 25Jan23,-300,2196.1,658830,23059.05,105771.0,128830.05,19.55,38800,FUTSTK,0.0,2196.1
95,14275,FUTSTK,BALRAMCHIN,20230125, , ,EF BALRAMCHIN 25Jan23,-19200,392.4,7534080,659232.0,-111920.0,547312.0,7.26,38806,FUTSTK,0.0,392.4
96,14275,OPTSTK,BALRAMCHIN,20230125,390.00,CE,EO CE BALRAMCHIN 25Jan23 390.0000,3200,392.4,1255680,0.0,0.0,0.0,0.0,75582,OPTSTK,390.0,13.1
97,14275,OPTSTK,BALRAMCHIN,20230125,400.00,CE,EO CE BALRAMCHIN 25Jan23 400.0000,14400,392.4,5650560,0.0,0.0,0.0,0.0,75584,OPTSTK,400.0,8.75
98,14275,OPTSTK,BALRAMCHIN,20230125,410.00,CE,EO CE BALRAMCHIN 25Jan23 410.0000,20800,392.4,8161920,0.0,0.0,0.0,0.0,75586,OPTSTK,410.0,5.55
99,14275,OPTSTK,BALRAMCHIN,20230125,415.00,CE,EO CE BALRAMCHIN 25Jan23 415.0000,1600,392.4,627840,0.0,0.0,0.0,0.0,69007,OPTSTK,415.0,4.35
100,14275,OPTSTK,BALRAMCHIN,20230125,420.00,CE,EO CE BALRAMCHIN 25Jan23 420.0000,1600,392.4,627840,0.0,0.0,0.0,0.0,75588,OPTSTK,420.0,3.3
101,14275,OPTSTK,BALRAMCHIN,20230125,360.00,PE,EO PE BALRAMCHIN 25Jan23 360.0000,-16000,392.4,6278400,549360.0,0.0,549360.0,8.75,75577,OPTSTK,360.0,2.05
102,14275,OPTSTK,BALRAMCHIN,20230125,370.00,PE,EO PE BALRAMCHIN 25Jan23 370.0000,1600,392.4,627840,0.0,0.0,0.0,0.0,75579,OPTSTK,370.0,3.7
103,14275,FUTSTK,BANDHANBNK,20230125, , ,EF BANDHANBNK 25Jan23,-201600,245.8,49553280,1734364.8,12617208.0,14351572.8,28.96,38903,FUTSTK,0.0,245.8
104,14275,OPTSTK,BANDHANBNK,20230125,250.00,CE,EO CE BANDHANBNK 25Jan23 250.0000,9000,245.8,2212200,0.0,0.0,0.0,0.0,75686,OPTSTK,250.0,5.55
105,14275,OPTSTK,BANDHANBNK,20230125,270.00,CE,EO CE BANDHANBNK 25Jan23 270.0000,-66600,245.8,16370280,572959.8,0.0,572959.8,3.5,75700,OPTSTK,270.0,1.2
106,14275,FUTSTK,BANKBARODA,20230125, , ,EF BANKBARODA 25Jan23,-5850,182.3,1066455,37325.93,228852.0,266177.93,24.96,38906,FUTSTK,0.0,182.3
107,14275,FUTIDX,BANKNIFTY,20230125, , ,IF BANKNIFTY 25Jan23,800,42393.35,33914680,678293.6,-4034970.25,-3356676.65,-9.9,35047,FUTIDX,0.0,42393.35
108,14275,OPTIDX,BANKNIFTY,20230112,41400.00,CE,IO CE BANKNIFTY 12Jan23 41400.0000,200,42552.4,8510480,0.0,0.0,0.0,0.0,40693,OPTIDX,41400.0,870.05
109,14275,OPTIDX,BANKNIFTY,20230112,41500.00,CE,IO CE BANKNIFTY 12Jan23 41500.0000,250,42552.4,10638100,0.0,0.0,0.0,0.0,40698,OPTIDX,41500.0,773.5
110,14275,OPTIDX,BANKNIFTY,20230112,41600.00,CE,IO CE BANKNIFTY 12Jan23 41600.0000,600,42552.4,25531440,0.0,0.0,0.0,0.0,40700,OPTIDX,41600.0,684.9
111,14275,OPTIDX,BANKNIFTY,20230112,41700.00,CE,IO CE BANKNIFTY 12Jan23 41700.0000,600,42552.4,25531440,0.0,0.0,0.0,0.0,40703,OPTIDX,41700.0,592.0
112,14275,OPTIDX,BANKNIFTY,20230112,41800.00,CE,IO CE BANKNIFTY 12Jan23 41800.0000,1300,42552.4,55318120,0.0,0.0,0.0,0.0,40707,OPTIDX,41800.0,499.9
113,14275,OPTIDX,BANKNIFTY,20230112,41900.00,CE,IO CE BANKNIFTY 12Jan23 41900.0000,1400,42552.4,59573360,0.0,0.0,0.0,0.0,40710,OPTIDX,41900.0,418.85
114,14275,OPTIDX,BANKNIFTY,20230112,42000.00,CE,IO CE BANKNIFTY 12Jan23 42000.0000,700,42552.4,29786680,0.0,0.0,0.0,0.0,40712,OPTIDX,42000.0,338.35
115,14275,OPTIDX,BANKNIFTY,20230112,42100.00,CE,IO CE BANKNIFTY 12Jan23 42100.0000,175,42552.4,7446670,0.0,0.0,0.0,0.0,40714,OPTIDX,42100.0,267.6
116,14275,OPTIDX,BANKNIFTY,20230112,42200.00,CE,IO CE BANKNIFTY 12Jan23 42200.0000,-125,42552.4,5319050,106381.0,0.0,106381.0,2.0,40718,OPTIDX,42200.0,204.1
117,14275,OPTIDX,BANKNIFTY,20230112,42300.00,CE,IO CE BANKNIFTY 12Jan23 42300.0000,325,42552.4,13829530,0.0,0.0,0.0,0.0,40720,OPTIDX,42300.0,151.7
118,14275,OPTIDX,BANKNIFTY,20230112,42400.00,CE,IO CE BANKNIFTY 12Jan23 42400.0000,2225,42552.4,94679090,0.0,0.0,0.0,0.0,40722,OPTIDX,42400.0,108.2
119,14275,OPTIDX,BANKNIFTY,20230112,42500.00,CE,IO CE BANKNIFTY 12Jan23 42500.0000,2575,42552.4,109572430,0.0,0.0,0.0,0.0,40724,OPTIDX,42500.0,76.3
120,14275,OPTIDX,BANKNIFTY,20230112,42600.00,CE,IO CE BANKNIFTY 12Jan23 42600.0000,14125,42552.4,601052650,0.0,0.0,0.0,0.0,40727,OPTIDX,42600.0,51.55
121,14275,OPTIDX,BANKNIFTY,20230112,42700.00,CE,IO CE BANKNIFTY 12Jan23 42700.0000,6475,42552.4,275526790,0.0,0.0,0.0,0.0,40729,OPTIDX,42700.0,34.45
122,14275,OPTIDX,BANKNIFTY,20230112,42800.00,CE,IO CE BANKNIFTY 12Jan23 42800.0000,33350,42552.4,1419122540,0.0,0.0,0.0,0.0,40732,OPTIDX,42800.0,22.8
123,14275,OPTIDX,BANKNIFTY,20230112,42900.00,CE,IO CE BANKNIFTY 12Jan23 42900.0000,7150,42552.4,304249660,0.0,0.0,0.0,0.0,40734,OPTIDX,42900.0,15.55
124,14275,OPTIDX,BANKNIFTY,20230112,43000.00,CE,IO CE BANKNIFTY 12Jan23 43000.0000,3800,42552.4,161699120,0.0,0.0,0.0,0.0,40736,OPTIDX,43000.0,11.0
125,14275,OPTIDX,BANKNIFTY,20230112,43100.00,CE,IO CE BANKNIFTY 12Jan23 43100.0000,3050,42552.4,129784820,0.0,0.0,0.0,0.0,40738,OPTIDX,43100.0,8.3
126,14275,OPTIDX,BANKNIFTY,20230112,43200.00,CE,IO CE BANKNIFTY 12Jan23 43200.0000,2100,42552.4,89360040,0.0,0.0,0.0,0.0,40740,OPTIDX,43200.0,6.85
127,14275,OPTIDX,BANKNIFTY,20230112,43300.00,CE,IO CE BANKNIFTY 12Jan23 43300.0000,-1800,42552.4,76594320,1531886.4,0.0,1531886.4,2.0,40743,OPTIDX,43300.0,6.05
128,14275,OPTIDX,BANKNIFTY,20230112,43400.00,CE,IO CE BANKNIFTY 12Jan23 43400.0000,2900,42552.4,123401960,0.0,0.0,0.0,0.0,40745,OPTIDX,43400.0,5.25
129,14275,OPTIDX,BANKNIFTY,20230112,43500.00,CE,IO CE BANKNIFTY 12Jan23 43500.0000,-3850,42552.4,163826740,3276534.8,0.0,3276534.8,2.0,40747,OPTIDX,43500.0,4.95
130,14275,OPTIDX,BANKNIFTY,20230112,43600.00,CE,IO CE BANKNIFTY 12Jan23 43600.0000,50,42552.4,2127620,0.0,0.0,0.0,0.0,40752,OPTIDX,43600.0,4.4
131,14275,OPTIDX,BANKNIFTY,20230112,43700.00,CE,IO CE BANKNIFTY 12Jan23 43700.0000,2400,42552.4,102125760,0.0,0.0,0.0,0.0,40755,OPTIDX,43700.0,4.0
132,14275,OPTIDX,BANKNIFTY,20230112,43800.00,CE,IO CE BANKNIFTY 12Jan23 43800.0000,1700,42552.4,72339080,0.0,0.0,0.0,0.0,40757,OPTIDX,43800.0,3.75
133,14275,OPTIDX,BANKNIFTY,20230112,43900.00,CE,IO CE BANKNIFTY 12Jan23 43900.0000,-200,42552.4,8510480,170209.6,0.0,170209.6,2.0,40759,OPTIDX,43900.0,3.7
134,14275,OPTIDX,BANKNIFTY,20230112,44000.00,CE,IO CE BANKNIFTY 12Jan23 44000.0000,-23700,42552.4,1008491880,20169837.6,0.0,20169837.6,2.0,40762,OPTIDX,44000.0,3.5
