A0119,ZEEL,109599.00000000001,257580.0,367179.0,0.0,0.0,
A0120,GODREJPROP,69839.65625000001,103901.33,173740.98625000002,0.0,0.0,
A0120,TATAMOTORS,168816.9,277800.9,446617.80000000005,0.0,0.0,
A0132,TCS,23483.643750000003,44979.0,68462.64375,0.0,0.0,
A0166,BPCL,19652.850000000002,82674.0,102326.85,11160.0,0.0,
A0209,NIFTY,3624914,4760258,8385172,0.0,162500.0,
A0209,PNB,85456.0,167840.0,253296.0,23200.0,0.0,
A0209,RAIN,41772.50000000001,300580.0,342352.5,0.0,0.0,
A0316,BAJFINANCE,65687.5625,-39815.0,25872.5625,-31637.5,0.0,
A0316,LTI,46387.950000000004,133113.0,179500.95,0.0,0.0,
