14275,OPTIDX,BANKNIFTY,20221208,41900.00,PE,IO PE BANKNIFTY 8Dec22 41900.0000,100,81.4,8140,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221208,42500.00,PE,IO PE BANKNIFTY 8Dec22 42500.0000,-50,185.65,9283,185.66,0,185.66,2
14275,OPTIDX,BANKNIFTY,20221208,42600.00,PE,IO PE BANKNIFTY 8Dec22 42600.0000,500,43769.8,21884900,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221208,43000.00,PE,IO PE BANKNIFTY 8Dec22 43000.0000,400,43769.8,17507920,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221208,43400.00,PE,IO PE BANKNIFTY 8Dec22 43400.0000,500,43769.8,21884900,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221208,43800.00,PE,IO PE BANKNIFTY 8Dec22 43800.0000,500,43769.8,21884900,0,0,0,0
14275,FUTSTK,BATAINDIA,20221229, , ,EF BATAINDIA 29Dec22,-2750,1726.35,4747463,166161.21,425634,591795.21,12.47
14275,OPTSTK,BATAINDIA,20221229,1800.00,CE,EO CE BATAINDIA 29Dec22 1800.0000,1650,1726.35,2848478,0,0,0,0
14275,FUTSTK,BEL,20221229, , ,EF BEL 29Dec22,-34200,108.4,3707280,129754.8,-134292,-4537.2,-0.12
14275,OPTSTK,BEL,20221229,110.00,CE,EO CE BEL 29Dec22 110.0000,68400,108.4,7414560,0,0,0,0
14275,OPTSTK,BEL,20221229,102.00,PE,EO PE BEL 29Dec22 102.0000,-34200,108.4,3707280,129754.8,0,129754.8,3.5
14275,OPTSTK,BEL,20221229,105.00,PE,EO PE BEL 29Dec22 105.0000,-5700,108.4,617880,21625.8,0,21625.8,3.5
14275,OPTSTK,BEL,20221229,110.00,PE,EO PE BEL 29Dec22 110.0000,5700,108.4,617880,0,0,0,0
14275,FUTSTK,BERGEPAINT,20221229, , ,EF BERGEPAINT 29Dec22,-3300,623.25,2056725,71985.38,291522,363507.38,17.67
14275,OPTSTK,BHARATFORG,20221229,800.00,PE,EO PE BHARATFORG 29Dec22 800.0000,1000,866.15,866150,0,0,0,0
14275,FUTSTK,BHEL,20230125, , ,EF BHEL 25Jan23,-10500,82.5,866250,90956.25,0,90956.25,10.5
14275,FUTSTK,BHEL,20221229, , ,EF BHEL 29Dec22,-84000,81.95,6883800,722799,-35490,687309,9.98
14275,OPTSTK,BHEL,20230125,85.00,CE,EO CE BHEL 25Jan23 85.0000,21000,82.5,1732500,0,0,0,0
14275,OPTSTK,BHEL,20221229,80.00,CE,EO CE BHEL 29Dec22 80.0000,10500,81.95,860475,0,0,0,0
14275,OPTSTK,BHEL,20221229,83.00,CE,EO CE BHEL 29Dec22 83.0000,42000,81.95,3441900,0,0,0,0
14275,OPTSTK,BHEL,20221229,85.00,CE,EO CE BHEL 29Dec22 85.0000,52500,81.95,4302375,0,0,0,0
14275,OPTSTK,BHEL,20221229,70.00,PE,EO PE BHEL 29Dec22 70.0000,-52500,81.95,4302375,451749.38,0,451749.38,10.5
14275,OPTSTK,BHEL,20221229,74.00,PE,EO PE BHEL 29Dec22 74.0000,-10500,81.95,860475,90349.88,0,90349.88,10.5
14275,OPTSTK,BHEL,20221229,75.00,PE,EO PE BHEL 29Dec22 75.0000,42000,81.95,3441900,0,0,0,0
14275,OPTSTK,BHEL,20221229,80.00,PE,EO PE BHEL 29Dec22 80.0000,-21000,81.95,1720950,180699.75,0,180699.75,10.5
14275,OPTSTK,BHEL,20221229,81.00,PE,EO PE BHEL 29Dec22 81.0000,63000,81.95,5162850,0,0,0,0
14275,FUTSTK,BIOCON,20221229, , ,EF BIOCON 29Dec22,-48300,283.6,13697880,479425.8,-360548,118877.8,0.87
14275,OPTSTK,BIOCON,20221229,280.00,CE,EO CE BIOCON 29Dec22 280.0000,25300,283.6,7175080,0,0,0,0
14275,OPTSTK,BIOCON,20221229,285.00,CE,EO CE BIOCON 29Dec22 285.0000,29900,283.6,8479640,0,0,0,0
14275,OPTSTK,BIOCON,20221229,290.00,CE,EO CE BIOCON 29Dec22 290.0000,23000,283.6,6522800,0,0,0,0
14275,OPTSTK,BIOCON,20221229,260.00,PE,EO PE BIOCON 29Dec22 260.0000,-9200,283.6,2609120,91319.2,0,91319.2,3.5
14275,FUTSTK,BPCL,20221229, , ,EF BPCL 29Dec22,-5400,342.8,1851120,64789.2,659502,724291.2,39.13
14275,OPTSTK,BPCL,20221229,360.00,CE,EO CE BPCL 29Dec22 360.0000,-1800,342.8,617040,21596.4,0,21596.4,3.5
14275,OPTSTK,BPCL,20221229,400.00,CE,EO CE BPCL 29Dec22 400.0000,-18000,342.8,6170400,215964,0,215964,3.5
14275,OPTSTK,BPCL,20221229,300.00,PE,EO PE BPCL 29Dec22 300.0000,3600,342.8,1234080,0,0,0,0
14275,FUTSTK,BRITANNIA,20221229, , ,EF BRITANNIA 29Dec22,-200,4238,847600,29666,119974,149640,17.65
14275,FUTSTK,BSOFT,20221229, , ,EF BSOFT 29Dec22,2600,301.5,783900,27436.5,238329,265765.5,33.9
