28 NOV 2022,D,O,2107,T,6405,C,MDS016,IO,BKNFOPT,BKNF,01 DEC 2022,42900.0000,CE,BANKNIFTY22D0142900CE,2042211,0,0.00,0,0.00,100,26263.75,100,22980.00,0,0.00,0,0.00,0,0,0,0.00,0,0.00,309.9000,-3283.75,0.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,C,MHM01045,SF,DECLFUT,DECL,29 DEC 2022,0.0000,,DELTACORP22DECFUT,1100613,2300,512900.00,0,0.00,0,0.00,0,0.00,2300,512900.00,0,0.00,0,0,2300,512900.00,0,0.00,233.9500,0.00,25185.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,C,MHM01179,SF,DIVIFUT,DIVI,29 DEC 2022,0.0000,,DIVISLAB22DECFUT,1119359,150,504787.50,0,0.00,0,0.00,150,505725.00,0,0.00,0,937.50,0,0,0,0.00,0,937.50,3397.8500,0.00,937.50,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,C,MM681,SF,TCSLFUT,TCSL,25 JAN 2023,0.0000,,TCS23JANFUT,1177644,525,1800986.25,0,0.00,0,0.00,0,0.00,525,1800986.25,0,0.00,0,0,525,1800986.25,0,0.00,3431.2500,0.00,420.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,C,MM835,IF,NFTYFUT,NFTY,29 DEC 2022,0.0000,,NIFTY22DECFUT,2268617,0,0.00,300,5593830.00,0,0.00,0,0.00,0,0.00,300,5593830.00,0,0,0,0.00,300,5593830.00,18694.1000,0.00,-14400.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,MMM66008,IO,NFTYOPT,NFTY,01 DEC 2022,18700.0000,CE,NIFTY22D0118700CE,2200202,0,0.00,0,0.00,50,2087.50,50,1970.00,0,0.00,0,0.00,0,0,0,0.00,0,0.00,29.5000,-117.50,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,MTJ01010,IO,NFTYOPT,NFTY,29 DEC 2022,18200.0000,PE,NIFTY22DEC18200PE,2256967,100,14870.00,0,0.00,0,0.00,0,0.00,100,0.00,0,0.00,0,0,100,0.00,0,0.00,101.1000,0.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,MU1TJPP001,SO,IBHFOPT,IBHF,29 DEC 2022,150.0000,CE,IBULHSGFIN22DEC150CE,2258990,0,0.00,0,0.00,4000,24600.00,0,0.00,4000,0.00,0,0.00,0,0,4000,0.00,0,0.00,4.8500,-24600.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,NK008,IO,BKNFOPT,BKNF,01 DEC 2022,43200.0000,PE,BANKNIFTY22D0143200PE,2042044,0,0.00,0,0.00,75,27760.00,75,19883.75,0,0.00,0,0.00,0,0,0,0.00,0,0.00,278.5500,-7876.25,0.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,AMBCFUT,AMBC,29 DEC 2022,0.0000,,AMBUJACEM22DECFUT,1104604,333000,189926550.00,0,0.00,7200,4118940.00,9000,5166900.00,331200,188878590.00,0,0.00,0,0,331200,188878590.00,0,0.00,573.8500,0.00,1180530.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,BAMLFUT,BAML,29 DEC 2022,0.0000,,BALRAMCHIN22DECFUT,888538,24000,9111600.00,0,0.00,0,0.00,0,0.00,24000,9111600.00,0,0.00,0,0,24000,9111600.00,0,0.00,382.9500,0.00,79200.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,BELLFUT,BELL,29 DEC 2022,0.0000,,BEL22DECFUT,1112540,34200,3703860.00,0,0.00,0,0.00,0,0.00,34200,3703860.00,0,0.00,0,0,34200,3703860.00,0,0.00,108.4000,0.00,3420.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,BHELFUT,BHEL,25 JAN 2023,0.0000,,BHEL23JANFUT,1177366,0,0.00,0,0.00,21000,1731450.00,10500,865200.00,10500,866250.00,0,0.00,0,0,10500,866250.00,0,0.00,82.5000,0.00,0.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,BRITFUT,BRIT,29 DEC 2022,0.0000,,BRITANNIA22DECFUT,1107506,200,842980.00,0,0.00,0,0.00,0,0.00,200,842980.00,0,0.00,0,0,200,842980.00,0,0.00,4238.0000,0.00,4620.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,CIFLFUT,CIFL,29 DEC 2022,0.0000,,CHOLAFIN22DECFUT,1109866,2500,1819500.00,0,0.00,0,0.00,0,0.00,2500,1819500.00,0,0.00,0,0,2500,1819500.00,0,0.00,726.8500,0.00,-2375.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,COALFUT,COAL,29 DEC 2022,0.0000,,COALINDIA22DECFUT,1114385,8400,1960560.00,0,0.00,29400,6805050.00,0,0.00,37800,8765610.00,0,0.00,0,0,37800,8765610.00,0,0.00,231.8500,0.00,-1680.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,DABLFUT,DABL,29 DEC 2022,0.0000,,DALBHARAT22DECFUT,1102649,500,879625.00,0,0.00,3000,5310075.00,0,0.00,3500,6189700.00,0,0.00,0,0,3500,6189700.00,0,0.00,1770.0500,0.00,5475.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,HAMCFUT,HAMC,29 DEC 2022,0.0000,,HDFCAMC22DECFUT,1103689,1200,2614380.00,0,0.00,0,0.00,0,0.00,1200,2614380.00,0,0.00,0,0,1200,2614380.00,0,0.00,2173.1500,0.00,-6600.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,JKCLFUT,JKCL,29 DEC 2022,0.0000,,JKCEMENT22DECFUT,1114309,0,0.00,0,0.00,1500,4584000.00,1500,4569150.00,0,14850.00,0,0.00,0,0,0,14850.00,0,0.00,3035.5000,0.00,-14850.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,JSWLFUT,JSWL,29 DEC 2022,0.0000,,JSWSTEEL22DECFUT,1100306,0,0.00,0,0.00,13500,9717502.50,0,0.00,13500,9717502.50,0,0.00,0,0,13500,9717502.50,0,0.00,719.8500,0.00,472.50,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,MRFLFUT,MRFL,29 DEC 2022,0.0000,,MRF22DECFUT,1102292,0,0.00,0,0.00,80,7350316.00,60,5516100.00,20,1834216.00,0,0.00,0,0,20,1834216.00,0,0.00,92122.8500,0.00,8241.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,NAUKFUT,NAUK,29 DEC 2022,0.0000,,NAUKRI22DECFUT,1102442,500,1991525.00,0,0.00,125,501875.00,125,496875.00,500,1996525.00,0,0.00,0,0,500,1996525.00,0,0.00,3965.1500,0.00,-13950.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,PVRLFUT,PVRL,29 DEC 2022,0.0000,,PVR22DECFUT,1109334,0,0.00,0,0.00,407,761700.50,814,1526188.95,0,0.00,407,764488.45,0,0,0,0.00,407,764488.45,1872.2000,0.00,2503.05,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,SRFLFUT,SRFL,29 DEC 2022,0.0000,,SRF22DECFUT,1102201,0,0.00,750,1726237.50,375,876187.50,0,0.00,0,0.00,375,850050.00,0,0,0,0.00,375,850050.00,2340.0000,0.00,-27450.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,TATPFUT,TATP,29 DEC 2022,0.0000,,TATAPOWER22DECFUT,1103767,60750,13756837.50,0,0.00,27000,6128831.25,27000,6139968.75,60750,13745700.00,0,0.00,0,0,60750,13745700.00,0,0.00,226.7500,0.00,29362.50,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,P,6405,SF,ULCLFUT,ULCL,29 DEC 2022,0.0000,,ULTRACEMCO22DECFUT,1107358,300,2083125.00,0,0.00,0,0.00,0,0.00,300,2083125.00,0,0.00,0,0,300,2083125.00,0,0.00,6956.7000,0.00,3885.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,ABCLOPT,ABCL,29 DEC 2022,140.0000,CE,ABCAPITAL22DEC140CE,2262683,0,0.00,32400,134730.00,27000,126630.00,37800,180630.00,0,0.00,43200,0.00,0,0,0,0.00,43200,0.00,4.9000,54000.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,ALLDOPT,ALLD,29 DEC 2022,150.0000,CE,ASHOKLEY22DEC150CE,1100811,0,0.00,10000,50750.00,15000,85000.00,5000,28250.00,0,0.00,0,0.00,0,0,0,0.00,0,0.00,5.6000,-56750.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,AMBCOPT,AMBC,29 DEC 2022,600.0000,CE,AMBUJACEM22DEC600CE,2254786,0,0.00,9000,138870.00,1800,21420.00,0,0.00,0,0.00,7200,0.00,0,0,0,0.00,7200,0.00,10.8500,-21420.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,APLTOPT,APLT,29 DEC 2022,350.0000,CE,APOLLOTYRE22DEC350CE,2255287,0,0.00,0,0.00,66500,160650.00,0,0.00,66500,0.00,0,0.00,0,0,66500,0.00,0,0.00,2.2000,-160650.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,APLTOPT,APLT,29 DEC 2022,310.0000,PE,APOLLOTYRE22DEC310PE,2267412,0,0.00,0,0.00,3500,36750.00,3500,33250.00,0,0.00,0,0.00,0,0,0,0.00,0,0.00,8.9500,-3500.00,0.00,0.00,0.00
